battery_id,cycle,operation_index,cycle_start_time,capacity_ah,rated_capacity_ah,soh_pct,ambient_temperature_c,sample_count,discharge_duration_s,feature_eligible,exclusion_reason,voltage_60s_v,voltage_120s_v,voltage_300s_v,voltage_600s_v,voltage_mean_v,voltage_slope_v_per_s,current_mean_a,current_std_a,temperature_mean_c,temperature_rise_c
B0007,149,541,2008-05-22T20:59:50.203,1.4362945145860047,2.0,71.81472572930024,24.0,301,2828.328,True,,3.92386569310608,3.8717322599548,3.7897770385822125,3.677213321231315,3.7817986094799187,-0.0004228625798082763,-1.989861112297721,0.001055959168664657,27.051487248578024,5.071386752520787
B0007,150,545,2008-05-23T12:13:16.359,1.4418575315878015,2.0,72.09287657939008,24.0,302,2838.265,True,,3.9130053721982367,3.8618261522240225,3.7829109246551673,3.67243784704001,3.7744210134262355,-0.00041282377242400696,-1.989469974539956,0.0010656611933634226,26.704673180818546,5.028107470536309
B0007,151,548,2008-05-23T20:14:29.875,1.4672063484781797,2.0,73.36031742390898,24.0,305,2864.547,True,,3.931876065417889,3.8814604732198275,3.800780281241237,3.689746296940596,3.7929853344710303,-0.00041510266765669386,-1.989833220951607,0.0013421442517059005,27.235055292246162,5.030576511468915
B0007,152,552,2008-05-24T01:09:21.562,1.4518640367848885,2.0,72.59320183924443,24.0,303,2846.39,True,,3.9266497274487127,3.876064232235938,3.7954597244865265,3.6835228147683914,3.7872019377466595,-0.0004172582760353558,-1.989458384799117,0.0010898476882822172,27.210070770568393,5.004225531756436
B0007,153,556,2008-05-24T06:00:20.156,1.4471379752748499,2.0,72.35689876374249,24.0,302,2837.969,True,,3.9251086929949386,3.8738289831791257,3.792816601040947,3.680526396261582,3.7846817528686647,-0.00041955097016490797,-1.9897245598678155,0.0011014645827070058,27.054839115433406,5.02658666151541
B0007,154,560,2008-05-24T10:42:50.484,1.441790586562399,2.0,72.08952932811995,24.0,302,2838.156,True,,3.9242695288413514,3.87261461855988,3.7911531818686552,3.6782054934450295,3.7829500170931856,-0.00042175742636229457,-1.9896554289415693,0.0012538840352136246,26.951814357573863,5.054410568758708
B0007,155,564,2008-05-24T15:31:10.593,1.431630947911111,2.0,71.58154739555555,24.0,301,2829.843,True,,3.9227600687947066,3.870612960454147,3.7892120161098086,3.6728975549876206,3.7807715341708104,-0.0004234719434706334,-1.9898028282467206,0.0011941133920937786,26.874518831592848,5.066648949395823
B0007,156,568,2008-05-24T20:21:13.437,1.4318084249673686,2.0,71.59042124836843,24.0,301,2829.625,True,,3.921620813282329,3.8695031479320994,3.787842284902557,3.674195831430061,3.779450509787672,-0.00042406684159751576,-1.9896630556437633,0.0009733549810187184,26.83955989966676,5.053625591866094
B0007,157,572,2008-05-25T01:06:49.828,1.4262562585106868,2.0,71.31281292553435,24.0,300,2819.437,True,,3.9217420564981613,3.869239876034985,3.787512615200262,3.670613474787224,3.779058393868891,-0.00042551240421160675,-1.989690213039575,0.000977558713320717,26.86738721938923,5.053467419005713
B0007,158,576,2008-05-25T05:57:17.890,1.4260877528924913,2.0,71.30438764462457,24.0,300,2819.579,True,,3.9202343933896344,3.86779796238061,3.7858012131895555,3.6722107739218535,3.7774571746528784,-0.0004257422294757046,-1.9897598052068846,0.0009003591995170869,26.80904395111114,5.054803917779818
B0007,159,580,2008-05-25T10:51:37.015,1.4212633510031694,2.0,71.06316755015847,24.0,299,2810.672,True,,3.919618787493555,3.866735287325603,3.7847652756148094,3.670690841506662,3.776312254746029,-0.0004265645179944718,-1.9895180955628453,0.0012011885090499152,26.787270766897194,5.053188980490372
B0007,160,584,2008-05-25T15:37:08.890,1.4163272748795108,2.0,70.81636374397554,24.0,299,2811.485,True,,3.920101293264234,3.8672387713064285,3.7849789531779705,3.670675146330061,3.7764955701036933,-0.00042775546508019835,-1.9899868541415808,0.0012046901212154565,26.850829342115848,5.039006591675246
B0007,161,588,2008-05-25T20:23:04.453,1.4165781829175994,2.0,70.82890914587998,24.0,298,2802.422,True,,3.918867003623161,3.8661681432102113,3.7837202759796313,3.6692377736771338,3.775187313673236,-0.0004285566769980272,-1.9895031531683276,0.0010439639142501042,26.898208121771635,5.049465264072708
B0007,162,592,2008-05-26T01:13:02.796,1.4108401729425177,2.0,70.54200864712588,24.0,298,2801.625,True,,3.9184551315890075,3.8655862049297607,3.7832527718948694,3.6685381734414,3.7746715865253035,-0.0004290891631871616,-1.9897918845150473,0.0008702155350692594,26.942797677296106,5.048089036254304
B0007,163,596,2008-05-26T06:01:08.171,1.4109949628347804,2.0,70.54974814173902,24.0,298,2802.031,True,,3.9176998339427196,3.86469534198584,3.7819730273275067,3.667127104487279,3.773479739294862,-0.00043006996887737475,-1.9895558300678655,0.0014361634570622247,26.86699340068744,5.042790838389482
B0007,164,600,2008-05-26T10:44:38.468,1.4061714290398801,2.0,70.30857145199401,24.0,297,2793.39,True,,3.9177529138290157,3.8643505822410877,3.7817601711489814,3.666732176791373,3.773018686690352,-0.00043097494757970566,-1.9895603801116586,0.0011802109934062432,26.863456724735233,5.066090483271797
B0007,165,604,2008-05-26T15:30:43.968,1.4063358479692922,2.0,70.31679239846461,24.0,297,2793.39,True,,3.917116008729471,3.863871714476558,3.7811218838015983,3.665755623208872,3.772356404052605,-0.000431889227692376,-1.9897469717227794,0.0011993922858960886,26.926427842891226,5.057785360036071
B0007,166,608,2008-05-26T20:21:04.921,1.4004552399066514,2.0,70.02276199533257,24.0,297,2792.485,True,,3.9162996625121322,3.863026907789082,3.7803858105107784,3.664775240085888,3.7714465829854817,-0.0004320639954192505,-1.9894665905391617,0.0011124377650523168,26.95960816930406,5.0519191706261815
B0007,167,612,2008-05-27T15:52:41.359,1.4217865046055154,2.0,71.08932523027576,24.0,298,2802.016,True,,3.9147927610053594,3.864492331716783,3.7849999140024493,3.6712524104713937,3.7756730559026885,-0.00042082991027380366,-1.9894789255634144,0.0010578127824961393,27.647136843632712,4.711749263015392
B0007,168,614,2008-05-27T20:45:42.125,1.4324552720625434,2.0,71.62276360312717,24.0,300,2820.39,True,,3.9329874691962114,3.882342180976347,3.8005049300934868,3.6860795966813678,3.792149909911268,-0.000424710428217518,-1.9904377369837336,0.0010268364413955253,27.947635900005675,4.85929634892209
B0018,1,3,2008-07-07T15:15:28.875,1.8550045207910817,2.0,92.75022603955408,24.0,366,3434.891,True,,3.9281074246138683,3.8860610045426265,3.815146435974368,3.739740343003822,3.8140576494873835,-0.00032100695411659745,-2.009206753331441,0.0012467663050728759,26.699890179484047,4.52489511824248
B0018,2,7,2008-07-07T21:53:06.125,1.8431955317089987,2.0,92.15977658544993,24.0,362,3425.485,True,,3.934996727706302,3.8945302381522238,3.8240446085814823,3.745476857895036,3.8222923962299036,-0.00032357321205129093,-2.0085611217658914,0.0013247248862946217,27.067971537749212,4.349697281534109
B0018,3,11,2008-07-08T02:56:08.453,1.8396018424355423,2.0,91.98009212177712,24.0,358,3410.375,True,,3.9382289407044793,3.897813594712285,3.826981346688174,3.7492186520619626,3.825238426086365,-0.0003252208158761262,-2.0083208875167986,0.0011367509797547196,26.493130104881246,4.304458957187336
B0018,4,15,2008-07-08T07:58:55.953,1.8306736044962053,2.0,91.53368022481027,24.0,355,3404.719,True,,3.93805370624011,3.8974008844555925,3.82659009336129,3.7475296333589,3.824785211080425,-0.0003259515604722483,-2.0082276396741214,0.001112807593536047,25.97909186020984,4.340994812886702
B0018,5,18,2008-07-08T18:57:48.968,1.8327002069419656,2.0,91.63501034709827,24.0,354,3417.641,True,,3.9450031844549307,3.905566462484307,3.8354310252850867,3.754260872308874,3.8332419264477746,-0.0003258905849186659,-2.0095103109121375,0.0010010274050829778,27.090268953828872,4.287916849955632
B0018,6,20,2008-07-08T22:57:17.203,1.8285288846046388,2.0,91.42644423023194,24.0,351,3411.766,True,,3.948278718768032,3.9095609424742928,3.8400308444764657,3.7602745669024364,3.837618596633771,-0.00032497342189683707,-2.0085988775433377,0.0011105414324094388,27.31839670541546,4.161146452938588
B0018,7,22,2008-07-09T02:56:41.281,1.8212011895697924,2.0,91.06005947848962,24.0,348,3399.516,True,,3.9478440330386997,3.908784727178844,3.8390467731432327,3.7581492574322173,3.8365204835272535,-0.0003262661548361063,-2.0089674433753855,0.0010572485698805963,26.94486377090104,4.195194483675898
B0018,8,24,2008-07-09T06:55:54.875,1.8151700106433282,2.0,90.75850053216641,24.0,345,3388.75,True,,3.9471781902283123,3.9079581342042986,3.837406351260225,3.755792639336901,3.835270039970278,-0.00032746393223539766,-2.0086104054005,0.0011256749876569934,26.56836596384367,4.211332813035515
B0018,9,27,2008-07-09T11:26:41.906,1.8042980520967649,2.0,90.21490260483824,24.0,342,3380.406,True,,3.94489788383926,3.9057219676861252,3.83580709740892,3.755999547680775,3.83350931830871,-0.0003256622654482852,-2.0086993913518616,0.0012882882493889085,26.327147877371218,4.228998752196201
B0018,10,30,2008-07-10T16:34:39.859,1.8231002302844226,2.0,91.15501151422113,24.0,343,3404.141,True,,3.9473665797971957,3.9077571227290977,3.837355755903012,3.7562024364749704,3.835059058836856,-0.00032792683681915437,-2.008932138591802,0.001337924405635455,26.247584948503075,4.250292378306703
B0018,11,32,2008-07-10T20:33:58.031,1.8121253520255494,2.0,90.60626760127747,24.0,340,3396.141,True,,3.9493048450543085,3.91037163272036,3.840357697512565,3.758265157901785,3.837987642660075,-0.0003271692046641652,-2.008492783325398,0.0013373216196799656,26.754293261997443,4.176471975121558
B0018,12,34,2008-07-11T00:30:25.484,1.8046916382117766,2.0,90.23458191058883,24.0,337,3384.094,True,,3.9491494413102717,3.9099301488837104,3.8395118470240024,3.758710308199232,3.837119715822775,-0.00032859092046964644,-2.008437000482604,0.0015529521689594903,26.62037157075921,4.1402154944686345
B0018,13,36,2008-07-11T04:28:49.531,1.790844349786295,2.0,89.54221748931475,24.0,334,3370.656,True,,3.946873471297943,3.907473084432171,3.8365801955115275,3.7546696995800173,3.834206778688772,-0.00033011147149086275,-2.0083808665324616,0.0009734584332821678,26.1884609874952,4.190116123810647
B0018,14,39,2008-07-11T08:59:08.656,1.783470722841926,2.0,89.1735361420963,24.0,331,3357.797,True,,3.9438915578349256,3.9040322862134835,3.833219319300038,3.750679855382048,3.830771792521608,-0.00032999918796048565,-2.008382858405687,0.0012288343594687536,25.76486504475921,4.259831817108189
B0018,15,42,2008-07-11T14:27:05.640,1.7809386125310702,2.0,89.04693062655352,24.0,330,3363.015,True,,3.9494752930804156,3.909466765268169,3.838026712633484,3.7567650697286306,3.8357368325994714,-0.00033235836321490845,-2.0093160645336194,0.0012910993909554937,25.957638076079856,4.2044656624454255
B0018,16,44,2008-07-11T18:25:27.593,1.771209039672698,2.0,88.5604519836349,24.0,327,3357.734,True,,3.949444181526297,3.910046834366065,3.8391745884401614,3.7568102807636192,3.836733194607809,-0.00033145496450005167,-2.0089941515520824,0.0011235399285134179,26.63820989848602,4.209234257661979
B0018,17,46,2008-07-11T22:22:05.406,1.7686303996707076,2.0,88.43151998353538,24.0,325,3344.187,True,,3.9506851073319713,3.911318013236723,3.840140489435117,3.756666064930499,3.8377050505755688,-0.0003328961945826052,-2.0084926044679534,0.0011460142497988404,26.8270815497853,4.16217940699384
B0018,18,48,2008-07-12T02:18:11.125,1.7536304801917124,2.0,87.68152400958562,24.0,323,3339.969,True,,3.947743341657173,3.9078258258471084,3.8364408629083213,3.7518761934078926,3.8337707207343907,-0.00033496733697415304,-2.007952961555446,0.0012915073873449956,26.40443404010739,4.187994569299924
B0018,19,51,2008-07-12T06:45:43.859,1.7462197416415093,2.0,87.31098708207547,24.0,320,3327.641,True,,3.942964529979171,3.9024658888283312,3.8306091309160064,3.7481340873886575,3.828272359309313,-0.0003348336880098518,-2.007830650881899,0.0010112310425163023,25.79031963698799,4.219284139957939
B0018,20,54,2008-07-12T11:15:36.812,1.7376647337053737,2.0,86.88323668526868,24.0,317,3312.844,True,,3.9449110811776853,3.9036472313621333,3.831070783618334,3.7469156810085305,3.8286438243644256,-0.00033861713294196217,-2.0081881313424867,0.0009732686088579773,25.440962915341917,4.229227146802064
B0018,21,56,2008-07-12T15:13:28.609,1.7315166735475835,2.0,86.57583367737918,24.0,315,3302.031,True,,3.9436230596933717,3.9019496444688557,3.8289849451715487,3.744399211357758,3.826653199236614,-0.00034012583873418127,-2.008373289500915,0.001168890177229975,25.26142173287238,4.272971233472891
B0018,22,58,2008-07-12T18:52:45.109,1.7085949894470602,2.0,85.42974947235301,24.0,314,3305.547,True,,3.9392582449386815,3.897881694897137,3.8250173039268187,3.738937109985056,3.822279006711843,-0.00034160004388690573,-2.008442409059923,0.0011313513835143703,25.393881833438144,4.25458255990495
B0018,23,60,2008-07-12T22:50:29.984,1.711469957068211,2.0,85.57349785341056,24.0,311,3289.562,True,,3.940680652285029,3.8989823385958737,3.8258568340590364,3.742022373539168,3.823364590007692,-0.00034187352884281733,-2.0084810048594886,0.0009441041811835288,25.35345829590658,4.251378663414336
B0018,24,63,2008-07-13T03:19:05.703,1.7075021373272627,2.0,85.37510686636314,24.0,309,3283.797,True,,3.9398969163650004,3.8978629765284487,3.8247671810959005,3.7397970547055595,3.822229916253567,-0.00034193798922679087,-2.008132693988354,0.0010609885070492877,25.232312626861646,4.300539185076303
B0018,25,66,2008-07-14T13:08:20.500,1.7492382064360228,2.0,87.46191032180114,24.0,312,3325.235,True,,3.943892172403987,3.902883136985118,3.830186395494318,3.7457029298544677,3.8278908929694,-0.0003384788457907585,-2.0086669624269256,0.0011609287829734416,25.30057151012428,4.2838230509532345
B0018,26,68,2008-07-14T17:03:45.625,1.7327697147429955,2.0,86.63848573714978,24.0,310,3317.547,True,,3.9470588493103906,3.9063630701254572,3.8340752247443777,3.748028799747935,3.8313561341206004,-0.00033962563619478953,-2.0097644081483574,0.0012295785174929808,26.071396984149175,4.262624477802785
B0018,27,70,2008-07-14T20:57:32.609,1.7222313328292376,2.0,86.11156664146188,24.0,308,3311.766,True,,3.9475446989624783,3.9071586272516696,3.8347126758573298,3.7503903406201373,3.832046260444193,-0.00034024879517501353,-2.0091131990916336,0.0012446733828549322,26.588001208656202,4.177503573632755
B0018,28,72,2008-07-15T00:49:58.484,1.711846298984729,2.0,85.59231494923645,24.0,306,3305.218,True,,3.9475338781300113,3.906495841853887,3.83374939252381,3.748009439891197,3.8309817507737174,-0.0003426056032449487,-2.008854934460293,0.0016530255118075185,26.586089450204828,4.197025591755928
B0018,29,75,2008-07-15T05:14:47.250,1.699267835126687,2.0,84.96339175633435,24.0,304,3295.453,True,,3.9438979471501763,3.9026325039700143,3.8296035072152916,3.7432757135444428,3.8267808946160695,-0.0003430505152350518,-2.0082446829689387,0.0011149901828559883,26.299100003393068,4.23679495591335
B0018,30,78,2008-07-15T09:43:28.937,1.6940366439243106,2.0,84.70183219621553,24.0,302,3287.0,True,,3.9449470684078025,3.9033381246321888,3.8294063963113807,3.7419465719880645,3.8267110751347015,-0.00034670165118112615,-2.008737790252641,0.0014936000471828495,26.146606936171388,4.253895711492827
B0018,31,80,2008-07-15T13:36:47.890,1.6819027078768087,2.0,84.09513539384044,24.0,300,3276.922,True,,3.943859676446168,3.9017561406470627,3.8278229196345355,3.7389915427778817,3.824847333645447,-0.0003485919955107282,-2.008879776758873,0.0011611737621205086,26.153877695591984,4.2721482736599725
B0018,32,82,2008-07-15T17:29:47.765,1.6769770618433686,2.0,83.84885309216843,24.0,298,3268.687,True,,3.9445740440877644,3.902316538264473,3.8283140636561153,3.7415900932940493,3.825399401037916,-0.0003491877482306927,-2.0087836981047618,0.0010595454882095826,26.429269407866585,4.232857225996106
B0018,33,84,2008-07-15T21:21:30.390,1.6655229306478936,2.0,83.27614653239468,24.0,296,3260.594,True,,3.94304795879725,3.900952489026886,3.826642921880254,3.739106209239393,3.823698893693656,-0.0003503410359679965,-2.008310450568714,0.001467915345497283,26.670034341560296,4.21996123345717
B0018,34,87,2008-07-16T01:45:13.390,1.6571924575832084,2.0,82.85962287916043,24.0,295,3258.812,True,,3.9395726468545753,3.8966751765899206,3.822705542363999,3.7342728174557807,3.8196622033509398,-0.0003507058435117682,-2.0081887677010584,0.001380004148482414,26.39460316105729,4.2853976814324675
B0018,35,90,2008-07-16T06:12:34.390,1.6482241555294048,2.0,82.41120777647023,24.0,292,3243.422,True,,3.942326280517975,3.899204116669499,3.8240096916015687,3.7338506428796143,3.8210894077587243,-0.00035451371884596836,-2.0085904786200035,0.0011929710976909698,26.175616432657765,4.276937703313891
B0018,36,92,2008-07-16T10:05:40.718,1.6387701497987262,2.0,81.93850748993631,24.0,281,3236.515,True,,3.940739081416435,3.8970398042493866,3.821394335862949,3.7309329364605577,3.8181864123914684,-0.0003572063715739661,-2.0082784758565655,0.0012753201442341606,26.011942133612315,4.298220937113914
B0018,37,94,2008-07-16T13:57:42.468,1.6276486907262062,2.0,81.38243453631031,24.0,289,3230.734,True,,3.9378626239883094,3.8938398230767346,3.817889370584475,3.7291160007355635,3.8147876880747877,-0.00035808531011513904,-2.009208910228946,0.0011825845076223142,25.972065640317854,4.282754187881839
B0018,38,96,2008-07-16T17:51:36.078,1.62215370227252,2.0,81.107685113626,24.0,287,3222.093,True,,3.9392815237331735,3.895096128071912,3.819097209381077,3.729283348685782,3.815908492809845,-0.00035953215305753347,-2.0086523294324756,0.0010368084049337915,26.21747383338851,4.299558941327568
B0018,39,99,2008-07-16T22:13:57.593,1.6140066510467586,2.0,80.70033255233793,24.0,286,3220.344,True,,3.9359741409486952,3.8916755255764404,3.816185069306637,3.7255932263426423,3.8127961162710746,-0.00035892006112155035,-2.008410761458542,0.0011905174342794096,26.382367309950794,4.3062991426211745
B0018,40,102,2008-07-18T17:28:12.125,1.6760516154424623,2.0,83.80258077212311,24.0,288,3250.75,True,,3.942345674077774,3.8994685419369026,3.8253893405816592,3.7362560959662785,3.8223326427703785,-0.0003506029947932369,-2.0088712984759436,0.0010657853111770907,25.722449566627063,4.35345987098103
B0018,41,104,2008-07-18T21:19:44.421,1.649300642552199,2.0,82.46503212760994,24.0,286,3239.344,True,,3.93964895918433,3.8965716814716416,3.8217588859533707,3.730965138385191,3.818562311178895,-0.0003546393662745809,-2.008254549777003,0.001054649248120635,26.07958050724646,4.274148246292217
B0018,42,106,2008-07-19T01:10:07.046,1.63238299185809,2.0,81.6191495929045,24.0,283,3222.25,True,,3.9400745495014093,3.896139440911206,3.8203038149648116,3.7309511697671582,3.817116884598147,-0.0003586784348996369,-2.008192440652752,0.0010701764907196072,25.857492238902367,4.26113762696324
B0018,43,108,2008-07-19T05:01:04.953,1.6164159719025777,2.0,80.82079859512888,24.0,281,3206.157,True,,3.937072696896113,3.892195060550454,3.816049299535358,3.72595009627092,3.812620157085873,-0.00036142987343384237,-2.0081489970157116,0.0013848549286642933,25.610368820332177,4.310768758724283
B0018,44,111,2008-07-19T09:25:29.875,1.6109028378249377,2.0,80.54514189124689,24.0,279,3197.969,True,,3.934683507716431,3.889099244588883,3.8125998661667695,3.7214032853785444,3.8093486953950157,-0.0003626989928057882,-2.0080495046444065,0.001249723277335957,25.34943056307234,4.385911372738153
B0018,45,114,2008-07-19T13:53:00.750,1.5954638693695657,2.0,79.77319346847828,24.0,277,3181.625,True,,3.9340309690806508,3.88831156928052,3.8114244574112126,3.7187211000158267,3.8079612108733145,-0.00036570989390522396,-2.0081769389690445,0.001166884033207632,25.31789654329529,4.361974081132509
B0018,46,117,2008-07-29T18:34:27.281,1.726707440085764,2.0,86.3353720042882,24.0,301,3302.36,True,,3.9418637505599867,3.9005941516077773,3.830646597331344,3.7409422129921985,3.8269842861355508,-0.0003385469751888346,-2.009146562112924,0.0046353304251929095,26.020763805966215,4.590035051757383
B0018,47,119,2008-07-29T22:21:53.500,1.7165673917429753,2.0,85.82836958714877,24.0,298,3285.812,True,,3.9480377940900446,3.9073745677540077,3.8357220262568568,3.7424755485447148,3.831888065610478,-0.00034721673427605236,-2.007612111747546,0.0011216246922542675,26.219457013008387,4.5056122548326165
B0018,48,121,2008-07-30T02:09:48.828,1.6958235570934848,2.0,84.79117785467423,24.0,295,3260.016,True,,3.947140055474241,3.905811006647187,3.833032714333886,3.7382119562700553,3.829093526215111,-0.00035332240524534676,-2.0081216911146895,0.0013485148176050335,26.106642983059984,4.521464044552683
B0018,49,123,2008-07-30T05:57:02.328,1.6777783190792557,2.0,83.88891595396278,24.0,292,3240.031,True,,3.9453628673788903,3.903488886136468,3.8302949585582566,3.733046868576035,3.825802822222334,-0.0003579435369879937,-2.007993104249388,0.0010381221205515237,26.044862126912665,4.483359317658266
B0018,50,125,2008-07-30T09:52:21.281,1.6606586897774192,2.0,83.03293448887096,24.0,290,3232.265,True,,3.94236018864053,3.9000150168336734,3.826695615843651,3.7277725363622882,3.8218798156124767,-0.00036109985834611216,-2.0081324761689263,0.0014439750233547228,25.95493783608803,4.510660918835846
B0018,51,128,2008-07-30T19:28:07.671,1.6664109274827466,2.0,83.32054637413732,24.0,289,3232.031,True,,3.946674795353659,3.9046220959750872,3.831370341411524,3.736165207654409,3.8268644226258517,-0.0003586789787744242,-2.0087105065207638,0.001644119346896458,26.583590157729176,4.486917297389304
B0018,52,130,2008-07-30T23:16:54.218,1.6468336174407805,2.0,82.34168087203902,24.0,286,3209.5149999999994,True,,3.945182292108123,3.902774842397898,3.829055557046136,3.7315769305563,3.824168339031397,-0.00036280015103994605,-2.0081548561115548,0.0013629546156648455,26.57651339269589,4.5031536383900885
B0018,53,132,2008-07-31T02:46:18.031,1.6257639928779952,2.0,81.28819964389976,24.0,284,3196.125,True,,3.940767170857811,3.89773222188302,3.8235804505338704,3.7242643997065654,3.8180386021246666,-0.00036883996826663287,-2.0080306909632286,0.004282139205142036,26.39655851797979,4.465849145239488
B0018,54,134,2008-07-31T06:15:17.843,1.6121577411874595,2.0,80.60788705937297,24.0,281,3172.562,True,,3.939824729461459,3.8957053224155005,3.8213745554565834,3.720842629313473,3.815834531631452,-0.00037230435503431304,-2.0075659160715236,0.002394193557929035,26.157332605343928,4.473889017348352
B0018,55,136,2008-07-31T10:10:14.359,1.6057366823755344,2.0,80.28683411877672,24.0,280,3172.735,True,,3.9398095632628776,3.895516923401856,3.8199475841088435,3.718662399863075,3.8147859781060167,-0.0003729824936260088,-2.0085039837630005,0.002008371575398107,26.0234732322145,4.529279637159338
B0018,56,141,2008-08-01T17:46:33.109,1.673645314879889,2.0,83.68226574399445,24.0,279,3238.109,True,,3.9419186389619725,3.8987371763187744,3.8260831086282456,3.7294496540399487,3.822159994829588,-0.0003531870528105122,-2.0084426185287154,0.0010285982028568517,25.94760484377157,4.614530065122867
B0018,57,143,2008-08-01T21:32:12.937,1.6404348572349936,2.0,82.02174286174969,24.0,279,3191.063,True,,3.945079477170533,3.902308362126795,3.828024458530173,3.729689887332388,3.8231250654791493,-0.00036528185754373645,-2.00822999100171,0.0011275575327438648,26.41651085265194,4.5163984364724925
B0018,58,145,2008-08-02T01:17:09.625,1.6132653317422077,2.0,80.66326658711039,24.0,276,3165.828,True,,3.942034963973443,3.898438956169755,3.823668787050887,3.723057894898586,3.818338172888991,-0.0003712182585245983,-2.008083578317841,0.0013477426019221242,26.39117365130212,4.530329475195266
B0018,59,147,2008-08-02T05:03:55.921,1.5920964324686278,2.0,79.60482162343139,24.0,273,3140.407,True,,3.9369079891290415,3.8927922663766417,3.8178149387241294,3.715496986331124,3.811885989312684,-0.00037583263928609806,-2.007994147644241,0.0011085032372334005,26.269963958594033,4.514563830579707
B0018,60,150,2008-08-02T09:26:51.375,1.5866011820698824,2.0,79.33005910349412,24.0,271,3131.922,True,,3.9351250857131315,3.890237823355692,3.8149474297202,3.711391572319074,3.80895301410776,-0.000377868394734132,-2.0086961653404583,0.0020420745203913074,26.088937038800506,4.555354739649477
B0018,61,153,2008-08-02T13:55:03.296,1.5800766490336253,2.0,79.00383245168126,24.0,269,3121.109,True,,3.9375139883481594,3.8921180581572155,3.815836014840889,3.7148771515552363,3.8101900626323766,-0.00038016890273952073,-2.007696989688536,0.0014868645750458034,26.032866637733573,4.577222298525328
B0018,62,155,2008-08-02T17:41:59.359,1.5641732953289167,2.0,78.20866476644584,24.0,267,3105.265,True,,3.9368782131733244,3.8909812814133087,3.814192335589386,3.712231457073263,3.8084188164239956,-0.000383534126263846,-2.0081570932744,0.0009867533644115044,26.182127386413416,4.536457665791371
B0018,63,157,2008-08-02T21:29:24.406,1.555618272193922,2.0,77.7809136096961,24.0,265,3091.25,True,,3.934844922120065,3.8884526444346794,3.8116698725781695,3.7083860860214166,3.8054058278923106,-0.0003861335220110926,-2.007849616406883,0.0013040566180076763,26.205161840984648,4.535059588600092
B0018,64,159,2008-08-03T01:16:07.078,1.5402045278637397,2.0,77.01022639318698,24.0,263,3076.703,True,,3.9327055209510267,3.8859850979798622,3.8088327021676727,3.7042241452686544,3.802445185891711,-0.00038901346076262094,-2.0079653860136064,0.0013574144237814664,26.16638026709957,4.549575562874914
B0018,65,162,2008-08-03T05:39:11.953,1.5321613015959863,2.0,76.60806507979932,24.0,261,3062.328,True,,3.928595966949308,3.881550031891854,3.8045162769934864,3.699603290198543,3.7979604328339955,-0.00038940275028772985,-2.0076935409020438,0.0014781962288855056,26.00851723057491,4.573987276761116
B0018,66,165,2008-08-03T10:08:42.828,1.5316232403693415,2.0,76.58116201846707,24.0,259,3050.563,True,,3.9317979106802494,3.8844392151512994,3.806608864757945,3.7002413113385892,3.8001142032951627,-0.000392275705180132,-2.0075175474382045,0.0012504006192680234,25.969244753271614,4.550789925672671
B0018,67,167,2008-08-03T13:54:25.093,1.5222595950771978,2.0,76.11297975385989,24.0,257,3034.672,True,,3.9298672660761302,3.881704410294438,3.803455451340663,3.696322545280498,3.7968864500913577,-0.0003954467923328763,-2.008102999575239,0.0013385955881635068,25.872355426009154,4.583985220525552
B0018,68,169,2008-08-03T17:42:28.750,1.5065267126851283,2.0,75.32633563425641,24.0,256,3031.25,True,,3.925513171208568,3.8770443627286713,3.7985167493724448,3.6902660243437104,3.7916359443893297,-0.00039833735715645515,-2.0083187309644366,0.001224238818820682,25.830748004651873,4.61424304186383
B0018,69,171,2008-08-03T21:26:49.765,1.5014219556532926,2.0,75.07109778266464,24.0,253,3011.343,True,,3.9264999680584656,3.8775676237720544,3.798429569548062,3.691948142533044,3.7915545579084555,-0.00040033377357553306,-2.0079397707785662,0.001128616467660503,25.85280261373706,4.549609544255091
B0018,70,174,2008-08-04T01:48:42.890,1.4963534117486457,2.0,74.81767058743229,24.0,252,3003.0,True,,3.9229238345117188,3.8734621117170023,3.794874192464647,3.688362291120006,3.7877684068022193,-0.000399954066698481,-2.0083359998779184,0.0012679871587215434,25.75993997120019,4.5859106285511295
B0018,71,177,2008-08-04T17:08:25.328,1.5334262000312422,2.0,76.6713100015621,24.0,255,3045.187,True,,3.9305160157411856,3.882704303633349,3.8054434073114303,3.6997028836768653,3.7986913814341303,-0.00039208335806819623,-2.008017655410087,0.004147137642053389,25.963940851636664,4.578591389102105
B0018,72,179,2008-08-04T20:55:13.796,1.523845267514426,2.0,76.1922633757213,24.0,253,3028.469,True,,3.9309819920196203,3.8831836701279583,3.8050875405327487,3.698061716329837,3.7982496347782644,-0.00039601517353443226,-2.00798482682221,0.0011153493705802163,26.329971440729484,4.558277521472682
B0018,73,181,2008-08-05T00:41:24.609,1.5011920994261239,2.0,75.05960497130619,24.0,251,3012.937,True,,3.9251541518169937,3.8764011017805178,3.797978292356724,3.6898575654003194,3.7907554082245016,-0.00040057384445545537,-2.008249296832733,0.001327860841825644,26.42044696019851,4.532006051690729
